"Sl No","Job Number","Start Date","End Date","Name of Work",Ward,Office,"Budget Head",Contractor,Mobile,Email,"Bill Type","Order Number","Order Date","SBR Number","SBR Date","BR Number","BR Date","CBR Number","CBR Date",Payment,Gross,"Gross In words",Deduction,"Deduction in words",Nett,"Nett in words"
78,012-18-000001,01-Aug-2019,11-May-2020,"Construction of Ward Office Bangalore One Library and Help line multipurpose Building in Abbigere in ward No 12 Shettyhalli","o012 Shettihalli","Executive Engineer Dasarahalli","P1808 Construction of Ward Offices","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000370,01-Aug-2019,000001,20-May-2020,000041,20-Jul-2021,,"           ","Under Process in Addl. Commr. Finance",13640342,"One Crore Thirty Six Lakh Fourty  Thousand Three Hundred Fourty Two",1463935,"Fourteen Lakh Sixty Three Thousand Nine Hundred Thirty Five",12176407,"One Crore Twenty One Lakh Seventy Six Thousand Four Hundred Seven"
79,012-18-000001,01-Aug-2019,16-Jul-2020,"Construction of Ward Office Bangalore One Library and Help line multipurpose Building in Abbigere in ward No 12 Shettyhalli","o012 Shettihalli","Executive Engineer Dasarahalli","P1808 Construction of Ward Offices","KRIDL BHUSIRI  ACCOU",0000000000,,"Second and Final",000370,01-Aug-2019,000011,15-Jul-2021,000042,20-Jul-2021,,"           ","Under Process in Addl. Commr. Finance",1286024,"Twelve Lakh Eighty Six Thousand Twenty Four",127744,"One Lakh Twenty Seven Thousand Seven Hundred Fourty Four",1158280,"Eleven Lakh Fifty Eight Thousand Two Hundred Eighty "
80,012-19-000012,01-Aug-2019,19-Aug-2019,"Drilling of borewells and Providing pump motor and other works in Abbigere Chikkasandra Shettyhal;li Medarahalli and K G Halli area in ward No 12 Shettyhalli sub division","o012 Shettihalli","Executive Engineer Dasarahalli","P2573 Encouragement to Rural Sports (Marali ba Atada Maidhanakke) Dy Mayors discretionary","Shivaram R",9743188999,,"First and Final",000369,01-Aug-2019,000054,21-Aug-2019,000166,30-Sep-2019,,"           ","000165 / 18-Aug-2021 in RTGS",21057226,"Two Crore Ten Lakh Fifty Seven Thousand Two Hundred Twenty Six",818223,"Eight Lakh Eighteen Thousand Two Hundred Twenty Three",20239003,"Two Crore Two Lakh Thirty Nine Thousand Three"
81,012-19-000040,20-Jun-2019,30-Jul-2019,"Improvements to road and asphalting to Kala main road and other development works in Surrounding area of K G Halli in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P3400 Developmental works at ward No.75 Rs.20.00 Cr  and 29 Rs.10.00 Cr each and Ward No.32 Rs.7.00 Cr each",KRIDL,9845736688,,"First and Final",000342,20-Jun-2019,000044,31-Jul-2019,000097,31-Jul-2019,,"           ","000227 / 07-Oct-2021 in RTGS",19627230,"One Crore Ninety Six Lakh Twenty Seven Thousand Two Hundred Thirty ",2139169,"Twenty One Lakh Thirty Nine Thousand One Hundred Sixty Nine",17488061,"One Crore Seventy Four Lakh Eighty Eight Thousand Sixty One"
82,012-19-000044,30-May-2019,28-Aug-2019,"Drilling of borewell and providing pump motor at Medarahalli Shettyhalli and chikkasandra Abbigere villages and Surrounding area in ward no 12 Shettyhalli Sub division","o012 Shettihalli","Executive Engineer Dasarahalli","P1802 Water Supply New Areas","INCHARA CONSTRUCTION",9972045670,,"First and Final",000337,30-May-2019,000072,25-Oct-2019,000176,30-Oct-2019,,"           ","000011 / 12-Apr-2022 in RTGS",3903662,"Thirty Nine Lakh Three Thousand Six Hundred Sixty Two",151686,"One Lakh Fifty One Thousand Six Hundred Eighty Six",3751976,"Thirty Seven Lakh Fifty One Thousand Nine Hundred Seventy Six"
83,012-19-000073,10-May-2019,20-May-2019,"Providing Assured Minimum facilities (AMF) to all Polling Stations of Lokasabha Elections -2019 Pertains to ward no 12","o012 Shettihalli","Executive Engineer Dasarahalli","P0054 Election expenses","Muniraju L",9980319812,,"First and Final",000007,10-May-2019,000034,04-Jun-2019,000068,17-Jun-2019,,"           ","000225 / 05-Oct-2021 in RTGS",170508,"One Lakh Seventy  Thousand Five Hundred Eight",12524,"Twelve Thousand Five Hundred Twenty Four",157984,"One Lakh Fifty Seven Thousand Nine Hundred Eighty Four"
84,012-19-000051,20-Feb-2019,08-Apr-2019,"Consultancy Services for Preparation of Detalied project report for the work in warrd no.12 Dasarahalli Division Package -01","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","M/S Silicon Consulting Engineers",8792620231,,"First and Final",000336,01-Apr-2019,000024,17-May-2019,000041,23-May-2019,,"           ","000118 / 27-Jul-2021 in RTGS",310000,"Three Lakh Ten Thousand ",36254,"Thirty Six Thousand Two Hundred Fifty Four",273746,"Two Lakh Seventy Three Thousand Seven Hundred Fourty Six"
85,012-19-000050,02-Mar-2019,22-Aug-2019,"Consultancy Services for Construction management Project management and Quality control for the 2 works in Dasarahalli Divsion Package-05","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,"First and Final",000393,07-Mar-2019,000067,09-Sep-2019,000155,13-Sep-2019,,"           ","000392 / 04-Mar-2022 in RTGS",264000,"Two Lakh Sixty Four Thousand ",26400,"Twenty Six Thousand Four Hundred ",237600,"Two Lakh Thirty Seven Thousand Six Hundred "
86,012-19-000052,07-Mar-2019,22-Aug-2019,"Consultancy services for Construction Supervision Project Management and Quality Control for 2 works in Dasarahalli Division Package -04","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,"First and Final",000394,07-Mar-2019,000065,09-Sep-2019,000156,13-Sep-2019,,"           ","000392 / 04-Mar-2022 in RTGS",272000,"Two Lakh Seventy Two Thousand ",27200,"Twenty Seven Thousand Two Hundred ",244800,"Two Lakh Fourty Four Thousand Eight Hundred "
87,012-19-000053,07-Mar-2019,22-Aug-2019,"Consultancy services for Construction Supervision Project management and Quality control for the 2 works in Dasarahalli Division Package -03","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,Running,000395,07-Mar-2019,000066,09-Sep-2019,000157,13-Sep-2019,,"           ","000392 / 04-Mar-2022 in RTGS",202830,"Two Lakh Two Thousand Eight Hundred Thirty ",20283,"Twenty  Thousand Two Hundred Eighty Three",182547,"One Lakh Eighty Two Thousand Five Hundred Fourty Seven"
88,012-19-000055,07-Mar-2019,22-Aug-2019,"Consultancy services for Construction Supervision Project management and Quality control for the 2 works in Dasarahalli Division Package -02","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,Running,000396,07-Mar-2019,000069,09-Sep-2019,000158,13-Sep-2019,,"           ","000392 / 04-Mar-2022 in RTGS",247832,"Two Lakh Fourty Seven Thousand Eight Hundred Thirty Two",24783,"Twenty Four Thousand Seven Hundred Eighty Three",223049,"Two Lakh Twenty Three Thousand Fourty Nine"
89,012-19-000058,07-Mar-2019,22-Aug-2019,"Consultency services for Construction Supervision project management and Quality control for 2 works in dasarahalli division Package-01","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,"First and Final",000392,07-Mar-2019,000068,09-Sep-2019,000159,13-Sep-2019,,"           ","000392 / 04-Mar-2022 in RTGS",280000,"Two Lakh Eighty  Thousand ",28000,"Twenty Eight Thousand ",252000,"Two Lakh Fifty Two Thousand "
90,012-19-000053,07-Mar-2019,22-Aug-2019,"Consultancy services for Construction Supervision Project management and Quality control for the 2 works in Dasarahalli Division Package -03","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,Running,000395,07-Mar-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",202830,"Two Lakh Two Thousand Eight Hundred Thirty ",0,,0,
91,012-19-000053,07-Mar-2019,22-Aug-2019,"Consultancy services for Construction Supervision Project management and Quality control for the 2 works in Dasarahalli Division Package -03","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,Running,000395,07-Mar-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",202830,"Two Lakh Two Thousand Eight Hundred Thirty ",0,,0,
92,012-19-000053,07-Mar-2019,22-Aug-2019,"Consultancy services for Construction Supervision Project management and Quality control for the 2 works in Dasarahalli Division Package -03","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,Running,000395,07-Mar-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",202830,"Two Lakh Two Thousand Eight Hundred Thirty ",0,,0,
93,012-19-000055,07-Mar-2019,22-Aug-2019,"Consultancy services for Construction Supervision Project management and Quality control for the 2 works in Dasarahalli Division Package -02","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor"," CIVIL TECH LABS",9945625862,,Running,000396,07-Mar-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",247832,"Two Lakh Fourty Seven Thousand Eight Hundred Thirty Two",0,,0,
94,012-19-000053,27-Feb-2019,14-May-2020,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,000016,31-May-2020,000030,31-May-2020,,"           ","000159 / 09-Jun-2022 in RTGS",4128814,"Fourty One Lakh Twenty Eight Thousand Eight Hundred Fourteen",479086,"Four Lakh Seventy Nine Thousand Eighty Six",3649728,"Thirty Six Lakh Fourty Nine Thousand Seven Hundred Twenty Eight"
95,012-19-000054,27-Feb-2020,14-May-2020,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Northern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,"Second and Final",000362,27-Feb-2019,000006,20-May-2020,000021,30-May-2020,,"           ","000151 / 07-Jun-2022 in RTGS",5677635,"Fifty Six Lakh Seventy Seven Thousand Six Hundred Thirty Five",655353,"Six Lakh Fifty Five Thousand Three Hundred Fifty Three",5022282,"Fifty  Lakh Twenty Two Thousand Two Hundred Eighty Two"
96,012-19-000055,27-Feb-2020,14-May-2020,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Southern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,"Second and Final",000363,27-Feb-2019,000007,20-May-2020,000022,30-May-2020,,"           ","000151 / 07-Jun-2022 in RTGS",1701912,"Seventeen Lakh One Thousand Nine Hundred Twelve",207763,"Two Lakh Seven Thousand Seven Hundred Sixty Three",1494149,"Fourteen Lakh Ninety Four Thousand One Hundred Fourty Nine"
97,012-19-000058,27-Feb-2019,14-May-2020,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,"Second and Final",000360,27-Feb-2019,000005,20-May-2020,000023,30-May-2020,,"           ","000151 / 07-Jun-2022 in RTGS",3034159,"Thirty  Lakh Thirty Four Thousand One Hundred Fifty Nine",410762,"Four Lakh Ten Thousand Seven Hundred Sixty Two",2623397,"Twenty Six Lakh Twenty Three Thousand Three Hundred Ninety Seven"
98,012-19-000053,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,000048,21-Aug-2019,000117,23-Aug-2019,,"           ","000234 / 11-Oct-2021 in RTGS",15460089,"One Crore Fifty Four Lakh Sixty  Thousand Eighty Nine",1721592,"Seventeen Lakh Twenty One Thousand Five Hundred Ninety Two",13738497,"One Crore Thirty Seven Lakh Thirty Eight Thousand Four Hundred Ninety Seven"
99,012-19-000054,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Northern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000362,27-Feb-2019,000050,21-Aug-2019,000118,23-Aug-2019,,"           ","000234 / 11-Oct-2021 in RTGS",13885773,"One Crore Thirty Eight Lakh Eighty Five Thousand Seven Hundred Seventy Three",1546281,"Fifteen Lakh Fourty Six Thousand Two Hundred Eighty One",12339492,"One Crore Twenty Three Lakh Thirty Nine Thousand Four Hundred Ninety Two"
100,012-19-000055,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Southern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000363,27-Feb-2019,000049,21-Aug-2019,000119,23-Aug-2019,,"           ","000234 / 11-Oct-2021 in RTGS",17790871,"One Crore Seventy Seven Lakh Ninety  Thousand Eight Hundred Seventy One",1981141,"Nineteen Lakh Eighty One Thousand One Hundred Fourty One",15809730,"One Crore Fifty Eight Lakh Nine Thousand Seven Hundred Thirty "
101,012-19-000057,27-Feb-2019,26-Jul-2019,"Improvements and asphalting to Chikkasandra main road from Hesaraghatta main road to Vigneshwara layout  in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor",KRIDL,9845736688,,"First and Final",000358,27-Feb-2019,000043,30-Jul-2019,000093,30-Jul-2019,,"           ","000227 / 07-Oct-2021 in RTGS",19613377,"One Crore Ninety Six Lakh Thirteen Thousand Three Hundred Seventy Seven",2137139,"Twenty One Lakh Thirty Seven Thousand One Hundred Thirty Nine",17476238,"One Crore Seventy Four Lakh Seventy Six Thousand Two Hundred Thirty Eight"
102,012-19-000051,27-Feb-2019,28-May-2019,"Improvements and asphalting to Babanna Layout  2nd main road and surroundings cross roads  in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor",KRIDL,9845736688,,"First and Final",000355,27-Feb-2019,000032,31-May-2019,000049,31-May-2019,,"           ","000130 / 02-Aug-2021 in RTGS",19644708,"One Crore Ninety Six Lakh Fourty Four Thousand Seven Hundred Eight",2140431,"Twenty One Lakh Fourty  Thousand Four Hundred Thirty One",17504277,"One Crore Seventy Five Lakh Four Thousand Two Hundred Seventy Seven"
103,012-19-000056,27-Feb-2019,28-May-2019,"Improvements and asphalting to Chikkasandra main road and other adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor",KRIDL,9845736688,,"First and Final",000357,27-Feb-2019,000031,31-May-2019,000050,31-May-2019,,"           ","000130 / 02-Aug-2021 in RTGS",19663791,"One Crore Ninety Six Lakh Sixty Three Thousand Seven Hundred Ninety One",2099725,"Twenty  Lakh Ninety Nine Thousand Seven Hundred Twenty Five",17564066,"One Crore Seventy Five Lakh Sixty Four Thousand Sixty Six"
104,012-19-000058,27-Feb-2019,28-May-2019,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000360,27-Feb-2019,000033,31-May-2019,000051,31-May-2019,,"           ","000130 / 02-Aug-2021 in RTGS",16533879,"One Crore Sixty Five Lakh Thirty Three Thousand Eight Hundred Seventy Nine",1790306,"Seventeen Lakh Ninety  Thousand Three Hundred Six",14743573,"One Crore Fourty Seven Lakh Fourty Three Thousand Five Hundred Seventy Three"
105,012-19-000049,27-Feb-2019,26-Apr-2019,"Improvements and asphalting to Babanna Layout 1st main road and cross roads in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor",KRIDL,9845736688,,"First and Final",000359,27-Feb-2019,000015,30-Apr-2019,000018,30-Apr-2019,,"           ","000111 / 19-Jul-2021 in RTGS",19650319,"One Crore Ninety Six Lakh Fifty  Thousand Three Hundred Nineteen",2140790,"Twenty One Lakh Fourty  Thousand Seven Hundred Ninety ",17509529,"One Crore Seventy Five Lakh Nine Thousand Five Hundred Twenty Nine"
106,012-19-000050,27-Feb-2019,26-Apr-2019,"Improvements and asphalting to Kuvempu College adjacent roads of Babanna Layout in  ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor",KRIDL,9845736688,,"First and Final",000361,27-Feb-2019,000013,30-Apr-2019,000019,30-Apr-2019,,"           ","000111 / 19-Jul-2021 in RTGS",19625475,"One Crore Ninety Six Lakh Twenty Five Thousand Four Hundred Seventy Five",2138530,"Twenty One Lakh Thirty Eight Thousand Five Hundred Thirty ",17486945,"One Crore Seventy Four Lakh Eighty Six Thousand Nine Hundred Fourty Five"
107,012-19-000052,27-Feb-2019,26-Apr-2019,"Improvements and asphalting to Chinnamma Layout and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor",KRIDL,9845736688,,"First and Final",000356,27-Feb-2019,000014,30-Apr-2019,000020,30-Apr-2019,,"           ","000111 / 19-Jul-2021 in RTGS",19629489,"One Crore Ninety Six Lakh Twenty Nine Thousand Four Hundred Eighty Nine",2138791,"Twenty One Lakh Thirty Eight Thousand Seven Hundred Ninety One",17490698,"One Crore Seventy Four Lakh Ninety  Thousand Six Hundred Ninety Eight"
108,012-19-000053,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",15459699,"One Crore Fifty Four Lakh Fifty Nine Thousand Six Hundred Ninety Nine",0,,0,
109,012-19-000053,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",15459699,"One Crore Fifty Four Lakh Fifty Nine Thousand Six Hundred Ninety Nine",0,,0,
110,012-19-000053,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",15459699,"One Crore Fifty Four Lakh Fifty Nine Thousand Six Hundred Ninety Nine",0,,0,
111,012-19-000053,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",15459699,"One Crore Fifty Four Lakh Fifty Nine Thousand Six Hundred Ninety Nine",0,,0,
112,012-19-000053,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",15459699,"One Crore Fifty Four Lakh Fifty Nine Thousand Six Hundred Ninety Nine",0,,0,
113,012-19-000053,27-Feb-2019,14-May-2020,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",5196540,"Fifty One Lakh Ninety Six Thousand Five Hundred Fourty ",0,,0,
114,012-19-000053,27-Feb-2019,14-May-2020,"Improvements and asphalting to Saptagiri College main  and adjacent cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000354,27-Feb-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",5196540,"Fifty One Lakh Ninety Six Thousand Five Hundred Fourty ",0,,0,
115,012-19-000054,27-Feb-2020,14-May-2020,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Northern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000362,27-Feb-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",5761961,"Fifty Seven Lakh Sixty One Thousand Nine Hundred Sixty One",0,,0,
116,012-19-000055,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Southern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000363,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",17790842,"One Crore Seventy Seven Lakh Ninety  Thousand Eight Hundred Fourty Two",0,,0,
117,012-19-000055,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Southern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000363,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",17790842,"One Crore Seventy Seven Lakh Ninety  Thousand Eight Hundred Fourty Two",0,,0,
118,012-19-000055,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Southern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000363,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",17790842,"One Crore Seventy Seven Lakh Ninety  Thousand Eight Hundred Fourty Two",0,,0,
119,012-19-000055,27-Feb-2019,16-Aug-2019,"Improvements and asphalting to AGB Layout railway parallel road and 80 feet Southern Side  cross roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000363,27-Feb-2019,,26-Aug-2019,,"           ",,"           ","Under Process in Asst. Engineer",17790842,"One Crore Seventy Seven Lakh Ninety  Thousand Eight Hundred Fourty Two",0,,0,
120,012-19-000058,27-Feb-2019,28-May-2019,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000360,27-Feb-2019,,06-Jun-2019,,"           ",,"           ","Under Process in Asst. Engineer",16534046,"One Crore Sixty Five Lakh Thirty Four Thousand Fourty Six",0,,0,
121,012-19-000058,27-Feb-2019,14-May-2020,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000360,27-Feb-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",3118838,"Thirty One Lakh Eighteen Thousand Eight Hundred Thirty Eight",0,,0,
122,012-19-000058,27-Feb-2019,28-May-2019,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000360,27-Feb-2019,,06-Jun-2019,,"           ",,"           ","Under Process in Asst. Engineer",16534046,"One Crore Sixty Five Lakh Thirty Four Thousand Fourty Six",0,,0,
123,012-19-000058,27-Feb-2019,14-May-2020,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000360,27-Feb-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",3118838,"Thirty One Lakh Eighteen Thousand Eight Hundred Thirty Eight",0,,0,
124,012-19-000058,27-Feb-2019,28-May-2019,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000360,27-Feb-2019,,06-Jun-2019,,"           ",,"           ","Under Process in Asst. Engineer",16534046,"One Crore Sixty Five Lakh Thirty Four Thousand Fourty Six",0,,0,
125,012-19-000058,27-Feb-2019,28-May-2019,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000360,27-Feb-2019,,06-Jun-2019,,"           ",,"           ","Under Process in Asst. Engineer",16534046,"One Crore Sixty Five Lakh Thirty Four Thousand Fourty Six",0,,0,
126,012-19-000058,27-Feb-2019,14-May-2020,"Improvements and asphalting to Babanna Layout New Vegitable market surrounding area roads   in ward no 12 Shettyhalli Sub Division","o012 Shettihalli","Executive Engineer Dasarahalli","P2178 Works sanctioned by Dy. Mayor","KRIDL BHUSIRI  ACCOU",0000000000,,Running,000360,27-Feb-2019,,21-Jul-2020,,"           ",,"           ","Under Process in Asst. Engineer",3118838,"Thirty One Lakh Eighteen Thousand Eight Hundred Thirty Eight",0,,0,
