"Sl No","Job Number","Start Date","End Date","Name of Work",Ward,Office,"Budget Head",Contractor,Mobile,Email,"Bill Type","Order Number","Order Date","SBR Number","SBR Date","BR Number","BR Date","CBR Number","CBR Date",Payment,Gross,"Gross In words",Deduction,"Deduction in words",Nett,"Nett in words"
112,198-19-000047,04-Mar-2020,01-Apr-2021,"Consultance Services for Project Management and Quality Control (PMC) for the 22 Works in Hemmigepura Ward No-198 Kengeri Division Rajarajeshwari Nagar zone Package-01","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","NEWZEN CONSULTANTS B",8792620231,,"First and Final",000375,04-Mar-2020,000019,03-May-2021,000034,19-May-2021,,"           ","Under Process in Addl. Commr. Finance",2970000,"Twenty Nine Lakh Seventy  Thousand ",297000,"Two Lakh Ninety Seven Thousand ",2673000,"Twenty Six Lakh Seventy Three Thousand "
113,198-20-000040,29-Jan-2020,23-Nov-2020,"Providing Consultancy Services for Project Management Consultancy including Supervision and Quality Control for Development for the Improvements to Roads and Drains in Ward NO-198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","CIVIL QUALITY CONSUL",9886998316,,"First and Final",000324,29-Jan-2020,000136,04-Dec-2020,000237,07-Dec-2020,,"           ","000081 / 09-May-2022 in RTGS",190000,"One Lakh Ninety  Thousand ",19000,"Nineteen Thousand ",171000,"One Lakh Seventy One Thousand "
114,198-20-000035,29-Jan-2020,10-Jun-2020,"Improvements to Balance Roads and Drains and Construction of Culverts in Srinivasapur Colony in Hemmigepura Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/s JJ Enterprises Prop Anilgowda GJ ",9686269999,,"First and Final",000327,29-Jan-2020,000066,25-Jun-2020,000104,25-Jun-2020,003120,01-Dec-2020,"000222 / 05-Dec-2020 in RTGS",9786174,"Ninety Seven Lakh Eighty Six Thousand One Hundred Seventy Four",1065334,"Ten Lakh Sixty Five Thousand Three Hundred Thirty Four",8720840,"Eighty Seven Lakh Twenty  Thousand Eight Hundred Fourty "
115,198-20-000036,29-Jan-2020,23-Mar-2020,"Drilling of Borewells and Pipe llines to Roads and Drians in Bovi Colony and Other SC/ST Beneficiary areas in Hemmigepura Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/s JJ Enterprises Prop Anilgowda GJ ",9686269999,,"First and Final",000328,29-Jan-2020,000002,20-Apr-2020,000002,20-Apr-2020,000894,16-Jun-2020,"000083 / 20-Jun-2020 in RTGS",9792035,"Ninety Seven Lakh Ninety Two Thousand Thirty Five",968013,"Nine Lakh Sixty Eight Thousand Thirteen",8824022,"Eighty Eight Lakh Twenty Four Thousand Twenty Two"
116,198-20-000037,29-Jan-2020,23-Mar-2020,"Improvements to Roads and Drains in Bhovi Colony in Hemmigepura Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/s JJ Enterprises Prop Anilgowda GJ",9686269999,,"First and Final",000326,29-Jan-2020,000001,17-Apr-2020,000001,20-Apr-2020,000893,16-Jun-2020,"000083 / 20-Jun-2020 in RTGS",9800157,"Ninety Eight Lakh One Hundred Fifty Seven",1066816,"Ten Lakh Sixty Six Thousand Eight Hundred Sixteen",8733341,"Eighty Seven Lakh Thirty Three Thousand Three Hundred Fourty One"
117,198-20-000035,30-Dec-2019,12-May-2020,"Construction supervision Project management and Quality Control (PMC) for the 3 works under P-1878 grants in Ward No-198 Kengeri Division Rajarajeswari Nagara Zone Package-2","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/S NEWZEN CONSULTANTS BANGALORE",8792620231,,"First and Final",000299,30-Dec-2019,000027,14-May-2020,000048,27-May-2020,003103,01-Dec-2020,"000222 / 05-Dec-2020 in RTGS",295000,"Two Lakh Ninety Five Thousand ",29500,"Twenty Nine Thousand Five Hundred ",265500,"Two Lakh Sixty Five Thousand Five Hundred "
118,198-20-000040,08-Nov-2019,24-Sep-2020,"Improvements to CC  Roads in Srinivasapura Colony Gutte in Hemmigepura   In Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","KRIDL BHUSIRI  ACCOU",0000000000,,"First and Final",000229,08-Nov-2019,000102,30-Sep-2020,000196,16-Oct-2020,,"           ","000081 / 09-May-2022 in RTGS",9906778,"Ninety Nine Lakh Six Thousand Seven Hundred Seventy Eight",1078456,"Ten Lakh Seventy Eight Thousand Four Hundred Fifty Six",8828322,"Eighty Eight Lakh Twenty Eight Thousand Three Hundred Twenty Two"
119,198-20-000041,08-Nov-2019,24-Sep-2020,"Providing Drinking Water Supply through Tanker and Improvements to CC Drain in Srinivasapura Colony Gutte in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P0224 Assistance  to children of PKs, Gangmen, Malies - 18per","KRIDL BHUSIRI  ACCOU",0000000000,,"First and Final",000230,08-Nov-2019,000103,30-Sep-2020,000197,16-Oct-2020,,"           ","000056 / 11-Oct-2022 in RTGS",9908695,"Ninety Nine Lakh Eight Thousand Six Hundred Ninety Five",1078645,"Ten Lakh Seventy Eight Thousand Six Hundred Fourty Five",8830050,"Eighty Eight Lakh Thirty  Thousand Fifty "
120,198-20-000035,24-Oct-2019,30-Jan-2020,"Consultancy Services for Preparation of Detailed Project Report (DPR) for the 3 works under P1878 Grant in Ward No-198 Kengeri Division RR Nagar zone Package-2","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","SILICON CONSULTING ENGINEERS ",9448353883,,"First and Final",000108,25-Oct-2019,000026,14-May-2020,000047,27-May-2020,003104,01-Dec-2020,"000222 / 05-Dec-2020 in RTGS",295000,"Two Lakh Ninety Five Thousand ",29500,"Twenty Nine Thousand Five Hundred ",265500,"Two Lakh Sixty Five Thousand Five Hundred "
121,198-19-000070,24-Oct-2019,30-Dec-2019,"Providing borewell water pipe lines Water Supply works at ward No.198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/S KRIDL",8904904737,,"First and Final",000106,24-Oct-2019,000149,23-Jan-2020,000221,24-Jan-2020,008936,11-Mar-2020,"000433 / 18-Mar-2020 in RTGS",5053019,"Fifty  Lakh Fifty Three Thousand Nineteen",499527,"Four Lakh Ninety Nine Thousand Five Hundred Twenty Seven",4553492,"Fourty Five Lakh Fifty Three Thousand Four Hundred Ninety Two"
122,198-19-000046,21-Oct-2019,17-Dec-2019,"Providing electrical M and R to park lightings at Ward No 198 RR Nagar Zone","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds","NIHARIKA ELECTRICALS",9538877477,,"First and Final",000016,21-Oct-2019,000183,04-Mar-2020,000183,04-Mar-2020,,"           ","000119 / 21-May-2022 in RTGS",98803,"Ninety Eight Thousand Eight Hundred Three",8779,"Eight Thousand Seven Hundred Seventy Nine",90024,"Ninety  Thousand Twenty Four"
123,198-19-000047,07-Jun-2019,26-Jun-2019,"Consultancy Services for Preparation of Detailed Project Report (DPR) for the 04 works under P-3075 grant in Ward No-198 Kengeri Division RR Nagar Zone Package-1","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","SILICON CONSULTING ENGINEERS",9448353883,,Running,000017,07-Jun-2019,000066,04-Jul-2019,000110,03-Aug-2019,,"           ","000233 / 08-Oct-2021 in RTGS",495000,"Four Lakh Ninety Five Thousand ",49500,"Fourty Nine Thousand Five Hundred ",445500,"Four Lakh Fourty Five Thousand Five Hundred "
124,198-19-000047,06-Jun-2019,26-Jun-2019,"Consultancy Services for Preparation of Detailed Project Report (DPR) for the 04 works under P-3075 grant in Ward No-198 Kengeri Division RR Nagar Zone Package-2","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","SILICON CONSULTING E",9448353883,,"First and Final",000018,07-Jun-2019,000065,04-Jul-2019,000103,15-Jul-2019,,"           ","000011 / 12-Apr-2022 in RTGS",440000,"Four Lakh Fourty  Thousand ",44000,"Fourty Four Thousand ",396000,"Three Lakh Ninety Six Thousand "
125,198-19-000053,07-Jun-2019,26-Jun-2019,"Consultancy Services for Preparation of Detailed Project Report (DPR) for the 04 works under P-3075 grant in Ward No-198 Kengeri Division RR Nagar Zone Package-3","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","SILICON CONSULTING E",9448353883,,"First and Final",000019,07-Jun-2019,000068,04-Jul-2019,000102,15-Jul-2019,,"           ","000011 / 12-Apr-2022 in RTGS",495000,"Four Lakh Ninety Five Thousand ",49500,"Fourty Nine Thousand Five Hundred ",445500,"Four Lakh Fourty Five Thousand Five Hundred "
126,198-19-000059,06-Jun-2019,26-Jun-2019,"Consultancy Services for Preparation of Detailed Project Report (DPR) for the 04 works under P-3075 grant in Ward No-198 Kengeri Division RR Nagar Zone Package-4","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","SILICON CONSULTING ENGINEERS",9448353883,,"First and Final",000020,07-Jun-2019,000064,04-Jul-2019,000099,15-Jul-2019,,"           ","000225 / 05-Oct-2021 in RTGS",498000,"Four Lakh Ninety Eight Thousand ",49800,"Fourty Nine Thousand Eight Hundred ",448200,"Four Lakh Fourty Eight Thousand Two Hundred "
127,198-19-000059,06-Jun-2019,26-Jun-2019,"Consultancy Services for Preparation of Detailed Project Report (DPR) for the 03 works under P-3075 grant in Ward No-198 Kengeri Division RR Nagar Zone Package-5","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","SILICON CONSULTING E",9448353883,,"First and Final",000021,07-Jun-2019,000062,04-Jul-2019,000100,15-Jul-2019,,"           ","000011 / 12-Apr-2022 in RTGS",495000,"Four Lakh Ninety Five Thousand ",49500,"Fourty Nine Thousand Five Hundred ",445500,"Four Lakh Fourty Five Thousand Five Hundred "
128,198-19-000064,06-Jun-2019,26-Jun-2019,"Consultancy Services for Preparation of Detailed Project Report (DPR) for the 03 works under P-3075 grant in Ward No-198 Kengeri Division RR Nagar Zone Package-6","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","SILICON CONSULTING E",9448353883,,"First and Final",000022,07-Jun-2019,000063,04-Jul-2019,000101,15-Jul-2019,,"           ","000011 / 12-Apr-2022 in RTGS",430000,"Four Lakh Thirty  Thousand ",43000,"Fourty Three Thousand ",387000,"Three Lakh Eighty Seven Thousand "
129,198-19-000071,15-Apr-2019,30-Apr-2019,"Providing Assured Minimum facilities (AMF) to all Polling Stations of Lokasabha Elections -2019 Pertanings to ward no 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P0054 Election expenses",SHREEMARUTHIENTERPRI,9844774841,,"First and Final",000005,15-Apr-2019,000104,12-Nov-2019,000172,12-Nov-2019,,"           ","000043 / 26-Apr-2022 in RTGS",218462,"Two Lakh Eighteen Thousand Four Hundred Sixty Two",17811,"Seventeen Thousand Eight Hundred Eleven",200651,"Two Lakh Six Hundred Fifty One"
130,198-19-000003,07-Mar-2019,30-May-2019,"Construction Supervision Project management and quality control (PMC) for works in Ward No-198 Kengeri Division","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","M/S Newzen Consultants Bangalore",8792620231,,"First and Final",000577,07-Mar-2019,000023,04-Jun-2019,000068,11-Jun-2019,,"           ","000212 / 27-Sep-2021 in RTGS",498000,"Four Lakh Ninety Eight Thousand ",49800,"Fourty Nine Thousand Eight Hundred ",448200,"Four Lakh Fourty Eight Thousand Two Hundred "
131,198-19-000042,22-Feb-2019,14-Jun-2022,"Improvements and development and other works in Annapoorneshwari homes at Kodipalya in ward no 198 in R R Nagara Zone","o198 Hemmigepura","Executive Engineer (Project) Rajarajeshwari Nagar Zone","P3215 Development of New parks in New Zones  (Each zone Rs.6.CR civil works","KRIDL BHUSIRI  ACCOU",0000000000,,"First and Final",000069,22-Feb-2019,000039,06-Mar-2020,000040,09-Mar-2020,,"           ","000112 / 17-May-2022 in RTGS",1002676,"Ten Lakh Two Thousand Six Hundred Seventy Six",104708,"One Lakh Four Thousand Seven Hundred Eight",897968,"Eight Lakh Ninety Seven Thousand Nine Hundred Sixty Eight"
132,198-18-000058,20-Feb-2019,17-Aug-2019,"Improvements to Roads and Drains in Kumar Layout and Mylasandra 2nd Main 2nd Cross BEML Layout in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works",RAMALINGU,9980573052,,"First and Final",000551,20-Feb-2019,000078,31-Aug-2019,000119,31-Aug-2019,,"           ","000322 / 01-Feb-2022 in RTGS",3317999,"Thirty Three Lakh Seventeen Thousand Nine Hundred Ninety Nine",342628,"Three Lakh Fourty Two Thousand Six Hundred Twenty Eight",2975371,"Twenty Nine Lakh Seventy Five Thousand Three Hundred Seventy One"
133,198-18-000055,20-Feb-2019,20-Apr-2019,"Providing Pothole Filling to the Damaged Roads in Hemmigepura in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works",Ramalingu,9980573052,,"First and Final",000550,20-Feb-2019,000013,31-May-2019,000048,31-May-2019,,"           ","000130 / 02-Aug-2021 in RTGS",2124715,"Twenty One Lakh Twenty Four Thousand Seven Hundred Fifteen",96260,"Ninety Six Thousand Two Hundred Sixty ",2028455,"Twenty  Lakh Twenty Eight Thousand Four Hundred Fifty Five"
134,198-18-000050,07-Jan-2019,05-Mar-2019,"Replacement of Water Supply Pipe Lines and Providing New Lines Valves and Specials in Hemmigepura Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","SL Jayanna (Nidhi Electricals)",9845331877,,"First and Final",000513,07-Jan-2019,000039,17-Jun-2019,000081,17-Jun-2019,,"           ","000116 / 23-Jul-2021 in RTGS",2420567,"Twenty Four Lakh Twenty  Thousand Five Hundred Sixty Seven",215085,"Two Lakh Fifteen Thousand Eighty Five",2205482,"Twenty Two Lakh Five Thousand Four Hundred Eighty Two"
135,198-18-000054,05-Jan-2019,02-Apr-2019,"Providing Missing Bits and Replacing Damaged UGD Lines in Hemmigepura in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","G. Mahendra (Sree Manojava Enterprises)",8971497979,,"First and Final",000512,05-Jan-2019,000076,07-Aug-2019,000114,13-Aug-2019,,"           ","000242 / 12-Oct-2021 in RTGS",1668276,"Sixteen Lakh Sixty Eight Thousand Two Hundred Seventy Six",168038,"One Lakh Sixty Eight Thousand Thirty Eight",1500238,"Fifteen Lakh Two Hundred Thirty Eight"
136,198-19-000007,21-Dec-2018,29-Jan-2019,"Improvements of CC Roads and  Drains to  Srinivaspura Colony Surrounding Area Ambedkar Colony in Hemmigepura Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/S KRIDL",9845235505,,"First and Final",000484,21-Dec-2018,000002,05-Apr-2019,000005,05-Apr-2019,002378,03-Jun-2019,"000077 / 12-Jun-2019 in RTGS",7399395,"Seventy Three Lakh Ninety Nine Thousand Three Hundred Ninety Five",823784,"Eight Lakh Twenty Three Thousand Seven Hundred Eighty Four",6575611,"Sixty Five Lakh Seventy Five Thousand Six Hundred Eleven"
137,198-18-000053,21-Dec-2018,21-Mar-2019,"Maintenance of UGD System and Sanitary Line Blockage Clearance and Repairs to Damaged Manholes in Hemmigepura in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works",Ramalingu,9980573052,,"First and Final",000486,21-Dec-2018,000261,30-Mar-2019,000524,31-Mar-2019,,"           ","000114 / 22-Jul-2021 in RTGS",2318078,"Twenty Three Lakh Eighteen Thousand Seventy Eight",215978,"Two Lakh Fifteen Thousand Nine Hundred Seventy Eight",2102100,"Twenty One Lakh Two Thousand One Hundred "
138,198-18-000051,21-Dec-2018,08-Mar-2019,"Providing Drinking Water Supply Through Tankers in Water in Water Scaricity Area Surrounding Thalaghattapura Village in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works",Ramalingu,9980573052,,"First and Final",000485,21-Dec-2018,000244,14-Mar-2019,000514,18-Mar-2019,,"           ","000038 / 21-May-2021 in RTGS",2374200,"Twenty Three Lakh Seventy Four Thousand Two Hundred ",210964,"Two Lakh Ten Thousand Nine Hundred Sixty Four",2163236,"Twenty One Lakh Sixty Three Thousand Two Hundred Thirty Six"
139,198-18-000052,21-Dec-2018,08-Mar-2019,"Providing Drinking Water Supply Through Tankers in Water in Water Scaricity Area Surrounding Hemmigepura Village in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works",Ramalingu,9980573052,,"First and Final",000487,21-Dec-2018,000243,14-Mar-2019,000513,18-Mar-2019,,"           ","000038 / 21-May-2021 in RTGS",2374200,"Twenty Three Lakh Seventy Four Thousand Two Hundred ",210964,"Two Lakh Ten Thousand Nine Hundred Sixty Four",2163236,"Twenty One Lakh Sixty Three Thousand Two Hundred Thirty Six"
140,198-19-000006,21-Dec-2018,29-Jan-2019,"Improvements of CC Drains and Roads to Ambedkar Colony Connecting to H  M Colony Surrounding are in Thalaghattapura Hemmigepura Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/S KRIDL",9845235505,,"First and Final",000483,21-Dec-2018,000230,26-Feb-2019,000479,27-Feb-2019,001922,22-May-2019,"000067 / 01-Jun-2019 in RTGS",7397796,"Seventy Three Lakh Ninety Seven Thousand Seven Hundred Ninety Six",807623,"Eight Lakh Seven Thousand Six Hundred Twenty Three",6590173,"Sixty Five Lakh Ninety  Thousand One Hundred Seventy Three"
141,198-18-000057,11-Dec-2018,11-Jan-2019,"Desilting of Drains and Blockage Clearance in Thalaghattapura  Surrounding Area in Hemmigepura in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","Naveen Kumar Nagaraj (Blue Shades Enterprises)",7760304555,,"First and Final",000467,11-Dec-2018,000054,21-Jun-2019,000087,21-Jun-2019,,"           ","000153 / 11-Aug-2021 in RTGS",747222,"Seven Lakh Fourty Seven Thousand Two Hundred Twenty Two",41336,"Fourty One Thousand Three Hundred Thirty Six",705886,"Seven Lakh Five Thousand Eight Hundred Eighty Six"
142,198-19-000003,04-Dec-2018,28-Dec-2018,"Consultancy Services for Preparation of Detailed Project Report (DPR) for the Work Improvements and Development of Roads and Drains and Asphalting at in Wad No-198 Under 2018-19 P-3075 in Kengeri Sub Division, Kengeri Division","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants)","Silicon Cosulting Engineers",9448353883,,"First and Final",000454,04-Dec-2018,000216,09-Jan-2019,000458,12-Feb-2019,,"           ","000067 / 08-Jun-2021 in RTGS",495000,"Four Lakh Ninety Five Thousand ",49500,"Fourty Nine Thousand Five Hundred ",445500,"Four Lakh Fourty Five Thousand Five Hundred "
143,198-18-000056,28-Nov-2018,28-Dec-2018,"Desilting of Drains and Blockage Clearance in Kengeri Kote Surrounding Area in Hemmigepura in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","Mr  VENKATA  SWAMY",9844492009,,"First and Final",000446,28-Nov-2018,000086,26-Sep-2019,000144,30-Sep-2019,,"           ","000381 / 25-Feb-2022 in RTGS",897604,"Eight Lakh Ninety Seven Thousand Six Hundred Four",93558,"Ninety Three Thousand Five Hundred Fifty Eight",804046,"Eight Lakh Four Thousand Fourty Six"
144,198-18-000049,27-Nov-2018,25-Mar-2019,"Maintenance of Borewells and Repairing Damaged Pumps and Accessories in Hemmigepura Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","S.L. Jayanna (Nidhi Electricals)",9845331877,,"Second and Final",000443,27-Nov-2018,000038,17-Jun-2019,000080,17-Jun-2019,,"           ","000116 / 23-Jul-2021 in RTGS",954519,"Nine Lakh Fifty Four Thousand Five Hundred Nineteen",84809,"Eighty Four Thousand Eight Hundred Nine",869710,"Eight Lakh Sixty Nine Thousand Seven Hundred Ten"
145,198-18-000049,27-Nov-2018,12-Feb-2019,"Maintenance of Borewells and Repairing Damaged Pumps and Accessories in Hemmigepura Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","S.L. Jayanna (Nidhi Electricals)",9845331877,,Running,000443,27-Nov-2018,000233,02-Mar-2019,000484,06-Mar-2019,,"           ","000038 / 21-May-2021 in RTGS",1948800,"Nineteen Lakh Fourty Eight Thousand Eight Hundred ",173166,"One Lakh Seventy Three Thousand One Hundred Sixty Six",1775634,"Seventeen Lakh Seventy Five Thousand Six Hundred Thirty Four"
146,198-18-000060,23-Nov-2018,28-Jan-2019,"Construction of Culverts and Improvements to Connecting Drains in Hemmigepura in Ward NO 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","Sri Kumar Raju",9343662663,,"First and Final",000440,23-Nov-2018,000221,04-Feb-2019,000453,11-Feb-2019,,"           ","000227 / 07-Oct-2021 in RTGS",2769531,"Twenty Seven Lakh Sixty Nine Thousand Five Hundred Thirty One",277691,"Two Lakh Seventy Seven Thousand Six Hundred Ninety One",2491840,"Twenty Four Lakh Ninety One Thousand Eight Hundred Fourty "
147,198-19-000004,05-Nov-2018,28-Dec-2018,"Improvement and Development of  Drains at Pattanagere  Colony Main Road In Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/S KRIDL",8904904737,,"First and Final",000423,05-Nov-2018,000212,03-Jan-2019,000426,04-Jan-2019,001258,02-May-2019,"000039 / 06-May-2019 in RTGS",9794917,"Ninety Seven Lakh Ninety Four Thousand Nine Hundred Seventeen",1024297,"Ten Lakh Twenty Four Thousand Two Hundred Ninety Seven",8770620,"Eighty Seven Lakh Seventy  Thousand Six Hundred Twenty "
148,198-19-000005,05-Nov-2018,28-Dec-2018,"Improvement and Development of  Drains at Pattanagere  Colony Main Road and Cross Road In Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/S KRIDL",8904904737,,"First and Final",000424,05-Nov-2018,000213,03-Jan-2019,000427,04-Jan-2019,001259,02-May-2019,"000039 / 06-May-2019 in RTGS",9842768,"Ninety Eight Lakh Fourty Two Thousand Seven Hundred Sixty Eight",1028028,"Ten Lakh Twenty Eight Thousand Twenty Eight",8814740,"Eighty Eight Lakh Fourteen Thousand Seven Hundred Fourty "
149,198-18-000059,27-Oct-2018,24-Dec-2018,"Improvements to Drains in Vajarahalli and Surrounding Layouts in Ward No 198","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works","SWASTIK CONSTRUCTION",9538136111,,"First and Final",000417,27-Oct-2018,000151,17-Dec-2020,000263,22-Dec-2020,,"           ","000156 / 01-Feb-2023 in RTGS",1596217,"Fifteen Lakh Ninety Six Thousand Two Hundred Seventeen",173695,"One Lakh Seventy Three Thousand Six Hundred Ninety Five",1422522,"Fourteen Lakh Twenty Two Thousand Five Hundred Twenty Two"
150,198-18-000049,04-Oct-2018,02-Nov-2018,"Providing Project Management and Consultancy Services for the 2017-18 POW Works under P-1771 (POW zone Works) in Ward No-198 Kengeri Sub Division","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P1771 Zone Works - POW Works"," TEAM FOR YOU",7829676869,,"First and Final",000404,04-Oct-2018,000136,14-Jan-2020,000374,19-Mar-2020,,"           ","000112 / 17-May-2022 in RTGS",298540,"Two Lakh Ninety Eight Thousand Five Hundred Fourty ",29854,"Twenty Nine Thousand Eight Hundred Fifty Four",268686,"Two Lakh Sixty Eight Thousand Six Hundred Eighty Six"
151,198-17-000048,06-Aug-2018,04-Oct-2018,"Providing M and R to Electrical installation at Parks and  Play ground in ward No 198","o198 Hemmigepura","Executive Engineer (Electrical) Rajarajeshwari Nagar Zone","P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds","Niharika Electricals Prop. Dilip J",9845937757,,"First and Final",000028,06-Aug-2018,000165,20-Mar-2019,000166,20-Mar-2019,,"           ","000151 / 11-Aug-2021 in RTGS",97793,"Ninety Seven Thousand Seven Hundred Ninety Three",8900,"Eight Thousand Nine Hundred ",88893,"Eighty Eight Thousand Eight Hundred Ninety Three"
152,198-18-000062,24-May-2018,06-Jun-2018,"Improvements to Footpath and beautification to Indira Kitchen Premises in ward No198 Hemmigepura  ","o198 Hemmigepura","Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone","P3106 Nagarothana Works","M/S KRIDL",9845235505,,"First and Final",000153,24-May-2018,000146,27-Jun-2018,000239,09-Jul-2018,008013,14-Dec-2018,"000311 / 02-Jan-2019 in RTGS",2915043,"Twenty Nine Lakh Fifteen Thousand Fourty Three",250917,"Two Lakh Fifty  Thousand Nine Hundred Seventeen",2664126,"Twenty Six Lakh Sixty Four Thousand One Hundred Twenty Six"
